Num_items,Itemset,Support
1,"(""'Phân lớp tuổi=nan', 'Loại hình cư trú=0.0', 'Số năm kinh nghiệm=6.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Loại hình cư trú=0.0', 'Mức thanh khoản=1.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Loại hình cư trú=0.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Loại hình cư trú=0.0', 'Trình độ học vấn=3.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Loại hình cư trú=0.0', 'TỈNH=Tiền Giang'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Loại hình cư trú=0.0', 'Nghề nghiệp=6.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Loại hình cư trú=0.0', 'Hình thức vay=1.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Số năm kinh nghiệm=6.0', 'Mức thanh khoản=1.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Số năm kinh nghiệm=6.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Số năm kinh nghiệm=6.0', 'Trình độ học vấn=3.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Số năm kinh nghiệm=6.0', 'TỈNH=Tiền Giang'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Số năm kinh nghiệm=6.0', 'Nghề nghiệp=6.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Số năm kinh nghiệm=6.0', 'Hình thức vay=1.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'TỈNH=Hồ Chí Minh', 'Nguồn doanh thu chính=5.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'TỈNH=Hồ Chí Minh', 'Tình trạng tín dụng=Xấu'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'TỈNH=Hồ Chí Minh', 'Tình trạng hôn nhân=nan'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'TỈNH=Hồ Chí Minh', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'TỈNH=Hồ Chí Minh', 'Mức vay=3.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'TỈNH=Hồ Chí Minh', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', {'Loại hợp đồng=4.0', 2980000.0]'"",)",0.1
1,"(""'Phân lớp tuổi=nan', {'Loại hợp đồng=4.0', 'Số năm kinh nghiệm=10.0'}"",)",0.1
1,"(""'Phân lớp tuổi=nan', {'Loại hợp đồng=4.0', 1470000.0]'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Nguồn doanh thu chính=5.0', 'Tình trạng tín dụng=Xấu'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Nguồn doanh thu chính=5.0', 'Tình trạng hôn nhân=nan'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Nguồn doanh thu chính=5.0', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Nguồn doanh thu chính=5.0', 'Mức vay=3.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Nguồn doanh thu chính=5.0', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Tình trạng tín dụng=Xấu', 'Tình trạng hôn nhân=nan'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Tình trạng tín dụng=Xấu', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Tình trạng tín dụng=Xấu', 'Mức vay=3.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Tình trạng tín dụng=Xấu', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Mức thanh khoản=1.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Mức thanh khoản=1.0', 'Trình độ học vấn=3.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Mức thanh khoản=1.0', 'TỈNH=Tiền Giang'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Mức thanh khoản=1.0', 'Nghề nghiệp=6.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Mức thanh khoản=1.0', 'Hình thức vay=1.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Tình trạng hôn nhân=nan', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Tình trạng hôn nhân=nan', 'Mức vay=3.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Tình trạng hôn nhân=nan', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Tình trạng hôn nhân=2.0', 'Trình độ học vấn=3.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Tình trạng hôn nhân=2.0', 'TỈNH=Tiền Giang'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Tình trạng hôn nhân=2.0', 'Nghề nghiệp=6.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Tình trạng hôn nhân=2.0', 'Hình thức vay=1.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Nghề nghiệp=nan', 'Mức vay=3.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Nghề nghiệp=nan', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Mức vay=3.0', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Trình độ học vấn=3.0', 'TỈNH=Tiền Giang'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Trình độ học vấn=3.0', 'Nghề nghiệp=6.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Trình độ học vấn=3.0', 'Hình thức vay=1.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'TỈNH=Tiền Giang', 'Nghề nghiệp=6.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'TỈNH=Tiền Giang', 'Hình thức vay=1.0'"",)",0.1
1,"(""'Phân lớp tuổi=nan', 'Nghề nghiệp=6.0', 'Hình thức vay=1.0'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Trình độ học vấn=1.0', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Trình độ học vấn=1.0', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Trình độ học vấn=1.0', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Trình độ học vấn=1.0', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Trình độ học vấn=1.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Trình độ học vấn=1.0', 'Mức vay=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Trình độ học vấn=1.0', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Phân lớp khoản vay=25-36', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Phân lớp khoản vay=25-36', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Phân lớp khoản vay=25-36', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Phân lớp khoản vay=25-36', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Phân lớp khoản vay=25-36', 'Hình thức vay=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Phân lớp khoản vay=25-36', 'Mức vay=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Phân lớp khoản vay=25-36', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'TỈNH=Quảng Ngãi', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'TỈNH=Quảng Ngãi', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'TỈNH=Quảng Ngãi', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'TỈNH=Quảng Ngãi', 'Hình thức vay=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'TỈNH=Quảng Ngãi', 'Mức vay=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'TỈNH=Quảng Ngãi', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Phân lớp tuổi=Gen Y', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Phân lớp tuổi=Gen Y', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Phân lớp tuổi=Gen Y', 'Hình thức vay=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Phân lớp tuổi=Gen Y', 'Mức vay=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Phân lớp tuổi=Gen Y', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Mức thanh khoản=nan', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Mức thanh khoản=nan', 'Hình thức vay=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Mức thanh khoản=nan', 'Mức vay=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Mức thanh khoản=nan', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Mục đích vay=6.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Mục đích vay=6.0', 'Mức vay=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Mục đích vay=6.0', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Hình thức vay=nan', 'Mức vay=nan'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Hình thức vay=nan', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Số năm kinh nghiệm=1.0', 'Mức vay=nan', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Số người phụ thuộc=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Nguồn doanh thu chính=1.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Loại hình cư trú=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'TỈNH=Hồ Chí Minh'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Nguồn doanh thu chính=5.0'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Tình trạng tín dụng=Xấu'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'TỈNH=Quảng Ngãi'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Mức thanh khoản=2.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Mức thanh khoản=1.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Hình thức vay=2.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Tình trạng hôn nhân=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Tình trạng hôn nhân=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'TỈNH=Bắc Ninh'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Nghề nghiệp=nan'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Phân lớp tuổi=Gen Y'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Mục đích vay=6.0'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Mức vay=3.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Hình thức vay=nan'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Số người phụ thuộc=0.0'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Mức vay=nan'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp khoản vay=25-36', 'Số năm kinh nghiệm=4.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', {'Số năm kinh nghiệm=3.0', inf]'"",)",0.1
1,"(""'Trình độ học vấn=1.0', {'Số năm kinh nghiệm=3.0', 'Nghề nghiệp=6.0'}"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Số người phụ thuộc=nan', 'TỈNH=Hồ Chí Minh'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Số người phụ thuộc=nan', 'Nguồn doanh thu chính=5.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Số người phụ thuộc=nan', 'Tình trạng tín dụng=Xấu'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Số người phụ thuộc=nan', 'Tình trạng hôn nhân=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Số người phụ thuộc=nan', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Số người phụ thuộc=nan', 'Mức vay=3.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Số người phụ thuộc=nan', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=1.0', 'Loại hình cư trú=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=1.0', 'Mức thanh khoản=2.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=1.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=1.0', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=1.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=1.0', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=1.0', 'Mức vay=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=2.0'}, {'Loại hợp đồng=4.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=2.0'}, 'Khoản_vay_bin=(1470000.0"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Loại hình cư trú=0.0', 'Mức thanh khoản=2.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Loại hình cư trú=0.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Loại hình cư trú=0.0', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Loại hình cư trú=0.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Loại hình cư trú=0.0', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Loại hình cư trú=0.0', 'Mức vay=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Hồ Chí Minh', 'Nguồn doanh thu chính=5.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Hồ Chí Minh', 'Tình trạng tín dụng=Xấu'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Hồ Chí Minh', 'Tình trạng hôn nhân=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Hồ Chí Minh', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Hồ Chí Minh', 'Mức vay=3.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Hồ Chí Minh', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', {'Loại hợp đồng=4.0', 'Mức vay=3.0'}"",)",0.2
1,"(""'Trình độ học vấn=1.0', {'Loại hợp đồng=4.0', 2980000.0]'"",)",0.3
1,"(""'Trình độ học vấn=1.0', {'Loại hợp đồng=4.0', 'Số năm kinh nghiệm=10.0'}"",)",0.1
1,"(""'Trình độ học vấn=1.0', {'Loại hợp đồng=4.0', 3540000.0]'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'TỈNH=Thanh Hóa'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Phân lớp doanh thu=Trung bình cao'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Tình trạng tín dụng=Xấu'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Mức thanh khoản=1.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Hình thức vay=2.0'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Tình trạng hôn nhân=nan'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Số năm kinh nghiệm=12.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Tình trạng hôn nhân=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'TỈNH=Bắc Ninh'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Nghề nghiệp=nan'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Phân lớp tuổi=Gen Y'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Mức vay=3.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'TỈNH=Trà Vinh'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Số người phụ thuộc=0.0'"",)",0.3
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Hình thức vay=0.0'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Mức vay=5.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Loại hình cư trú=3.0'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Nguồn doanh thu chính=5.0', 'Số năm kinh nghiệm=4.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Thanh Hóa', 'Phân lớp doanh thu=Trung bình cao'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Thanh Hóa', 'Tình trạng tín dụng=Xấu'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Thanh Hóa', 'Hình thức vay=2.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Thanh Hóa', 'Tình trạng hôn nhân=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Thanh Hóa', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Thanh Hóa', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Thanh Hóa', 'Loại hình cư trú=3.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp doanh thu=Trung bình cao', 'Tình trạng tín dụng=Xấu'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp doanh thu=Trung bình cao', 'Hình thức vay=2.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp doanh thu=Trung bình cao', 'Tình trạng hôn nhân=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp doanh thu=Trung bình cao', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp doanh thu=Trung bình cao', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Phân lớp doanh thu=Trung bình cao', 'Loại hình cư trú=3.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Tình trạng tín dụng=Xấu', 'Hình thức vay=2.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Tình trạng tín dụng=Xấu', 'Tình trạng hôn nhân=nan'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Tình trạng tín dụng=Xấu', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Tình trạng tín dụng=Xấu', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Tình trạng tín dụng=Xấu', 'Mức vay=3.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Tình trạng tín dụng=Xấu', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Tình trạng tín dụng=Xấu', 'Hình thức vay=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Tình trạng tín dụng=Xấu', 'Loại hình cư trú=3.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Quảng Ngãi', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Quảng Ngãi', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Quảng Ngãi', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Quảng Ngãi', 'Hình thức vay=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Quảng Ngãi', 'Mức vay=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'TỈNH=Quảng Ngãi', 'Tình trạng hôn nhân=1.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=2.0', 'Tình trạng hôn nhân=2.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=2.0', 'Phân lớp tuổi=Gen X'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=2.0', 'Hình thức vay=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=2.0', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=2.0', 'Mức vay=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=1.0', 'Hình thức vay=2.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=1.0', 'Tình trạng hôn nhân=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=1.0', 'TỈNH=Bắc Ninh'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=1.0', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=1.0', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=1.0', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=1.0', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức thanh khoản=1.0', 'Số năm kinh nghiệm=4.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức vay=3.0'}, 'Khoản_vay_bin=(1470000.0"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Mức vay=3.0'}, 'Khoản_vay_bin=(2980000.0"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Hình thức vay=2.0', 'Tình trạng hôn nhân=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Hình thức vay=2.0', 'Tình trạng hôn nhân=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Hình thức vay=2.0', 'TỈNH=Bắc Ninh'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Hình thức vay=2.0', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Hình thức vay=2.0', 'Phân lớp tuổi=Gen Y'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Hình thức vay=2.0', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Hình thức vay=2.0', 'Mục đích vay=6.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Hình thức vay=2.0', 'Số người phụ thuộc=0.0'"",)",0.2
1,"(""'Trình độ học vấn=1.0', 'Hình thức vay=2.0', 'Loại hình cư trú=3.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Hình thức vay=2.0', 'Số năm kinh nghiệm=4.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Tình trạng hôn nhân=nan', 'Nghề nghiệp=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Tình trạng hôn nhân=nan', 'Mức thanh khoản=nan'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Tình trạng hôn nhân=nan', 'Mức vay=3.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Tình trạng hôn nhân=nan', 'Số người phụ thuộc=0.0'"",)",0.1
1,"(""'Trình độ học vấn=1.0', 'Tình trạng hôn nhân=nan', 'Hình thức vay=0.0'"",)",0.1
